titleKey,title,year,type,status,traktId,imdbId,tmdbId,myRating,ratedAt,plays,lastWatchedAt,airedEpisodes,completionStatus,favorite,watchlistedAt,citedBy,genres,overview,keywords,originalLanguage,tmdbVoteAverage,tmdbVoteCount,tmdbPopularity,similarToIds,recommendedIds,similarToTitles,topCast,releaseDate,runtime,creator,belongsToCollection,tmdbStatus,numberOfSeasons,numberOfEpisodes,tmdbFetchedAt,rottenTomatoes,metacritic,omdbImdbRating,omdbImdbVotes,oscarWins,oscarNominations,emmyWins,emmyNominations,totalAwardWins,totalAwardNominations,awardsRaw,omdbFetchedAt,excludedFromRecommendations,exclusionReasonCode,exclusionReasonLabel,predictedScore,confidenceScore,popularityScore,audienceScoreComputed,awardsScoreComputed,reason
show:73411,Maniac,2018,show,Watched,134593,tt5580146,73411,7,2026-07-29T00:58:28.000Z,10,2018-09-21T07:47:00.000Z,10,caught-up,false,,,Comedy; Drama; Sci-Fi & Fantasy,"Two strangers are drawn to a mysterious pharmaceutical trial that will, they're assured, with no complications or side-effects whatsoever, solve all of their problems, permanently. Things do not go as planned.",schizophrenia; computer; surrealism; dark comedy; psychiatric hospital; miniseries; mental disorders; drug trial; psychedelic drug; mother son relationship; brother brother relationship; science fiction,en,7.344,1030,13.2736,886; 887; 890; 895; 903; 931; 1042; 205988; 206013; 206014; 206118; 28672; 28804; 123856; 124077; 303525; 909; 809; 29004; 28751,42009; 228878; 102621; 93784; 67195; 197548; 225171; 84880; 257519; 39525; 136738; 66309; 241554; 95396; 97645; 61746; 62687; 61664; 125116; 88987,Space Race; Neon Genesis Evangelion; Murder Most Horrid; Revolutionary Girl Utena; Black Mirror,Emma Stone; Jonah Hill; Sonoya Mizuno; Justin Theroux; Sally Field,2018-09-21,,Patrick Somerville,,Ended,1,10,2026-08-21,,,7.6,91594,0,0,0,0,2,14,2 wins & 14 nominations total,2026-08-21,false,,,73,95,67,,18,You've loved 1 title with Emma Stone before.
show:79696,Manifest,2018,show,Watched,133259,tt8421350,79696,7,2023-06-02T00:00:00.000Z,62,1970-01-01T00:00:00.000Z,62,caught-up,false,,,Sci-Fi & Fantasy; Mystery; Drama,"After landing from a turbulent but routine flight, the crew and passengers of Montego Air Flight 828 discover five years have passed in what seemed like a few hours. As their new realities become clear, a deeper mystery unfolds and some of the returned passengers soon realize they may be meant for something greater than they ever thought possible.",new york city; time travel; investigation; presumed dead; passengers; airplane flight,en,7.613,1839,33.4759,124595; 124613; 274479; 124814; 917; 1026; 29068; 206476; 206344; 994; 92246; 59410; 1180; 29405; 1144; 92739; 1085; 92599; 92602; 92647,67683; 69061; 424; 21561; 60948; 131992; 47640; 43020; 81322; 4607; 1593; 128839; 83135; 1705; 111894; 64464; 60741; 197125; 3725; 253372,The Imperial Coroner; Pride: The Series; Lynley; Kate & Allie; Amazing Stories,Melissa Roxburgh; Josh Dallas; J.R. Ramirez; Luna Blaise; Parveen Kaur,2018-09-24,42,Jeff Rake,,Ended,4,62,2026-08-21,,55,7,103401,0,0,0,0,1,6,1 win & 6 nominations total,2026-08-21,false,,,52,95,73,55,8,"Similar to Lost, which you loved."
show:115004,Mare of Easttown,2021,show,Watched,153275,tt10155688,115004,8,2021-05-30T00:00:00.000Z,7,1970-01-01T00:00:00.000Z,7,caught-up,false,,,Drama; Crime; Mystery,A detective in a small Pennsylvania town investigates a local murder while trying to keep her life from falling apart.,"detective; drug abuse; pennsylvania, usa; small town; therapist; investigation; alcoholism; murder; dysfunctional family; miniseries; whodunit; divorcee; death; female detective; mysterious disappearance",en,8.176,1727,11.8686,61428; 61498; 61459; 61465; 208006; 61511; 208071; 2171; 2204; 2210; 208146; 208155; 2332; 2338; 2343; 2301; 240085; 240144; 240166; 94277,2171; 259731; 244628; 87784; 60585; 46316; 133813; 218342; 246461; 247518; 88055; 244243; 106349; 34415; 100010; 84661; 1486; 70453; 202308; 203744,Cilla; The Great Fire; Parasyte -the maxim-; Deadly Sins: No Forgiveness; Father Brown,Kate Winslet; Jean Smart; Julianne Nicholson; Angourie Rice; Evan Peters,2021-04-18,,Brad Ingelsby,,Ended,1,7,2026-08-21,,81,8.4,218467,0,0,4,0,27,67,Won 4 Primetime Emmys. 27 wins & 67 nominations total,2026-08-21,false,,,87,95,72,81,100,You've loved 1 title from creator Brad Ingelsby before.
movie:492188,Marriage Story,2019,movie,Watched,339283,tt7653254,492188,8,2026-08-21T15:21:17.000Z,1,2019-11-15T00:00:00.000Z,,,false,,,Drama,"A stage director and an actress struggle through a grueling, coast-to-coast divorce that pushes them to their personal extremes.","infidelity; new york city; husband wife relationship; parent child relationship; theatre group; theater director; lawyer; los angeles, california; divorce; divorce lawyer; thoughtful; complex; intense",en,7.732,7520,8.4748,436; 439; 442; 451; 453; 457; 458; 459; 465; 466; 468; 469; 473; 482; 490; 492; 499; 502; 511; 513,839369; 855263; 653712; 11457; 39210; 15660; 52109; 753; 17443; 468735; 518452; 157851; 13250; 18190; 371462; 7090; 328425; 974292; 27033; 50875,Popular Music; Leaving Las Vegas; A Beautiful Mind; My Own Private Idaho; Stranger Than Paradise,Adam Driver; Scarlett Johansson; Laura Dern; Alan Alda; Ray Liotta,2019-09-28,137,Noah Baumbach,,,,,2026-08-21,95,94,7.9,369658,1,0,0,0,129,269,Won 1 Oscar. 129 wins & 269 nominations total,2026-08-21,false,,,60,100,87,95,100,You've loved 1 title with Adam Driver before.
movie:1317288,Marty Supreme,2025,movie,Watched,1076665,tt32916440,1317288,9,2025-12-25T00:00:00.000Z,1,2025-12-25T00:00:00.000Z,,,false,,,Drama; Thriller,"Marty Mauser, a young man with a dream no one respects, goes to hell and back in pursuit of greatness.",new york city; sports; capitalism; hustler; narcissism; ping pong; scheming; 1950s; dedication; american businessman; table tennis; amused; bewildered,en,7.366,2093,22.9617,2280; 2291; 2313; 2323; 2370; 2371; 2749; 2898; 3109; 2649; 2657; 2820; 2971; 3033; 444539; 2604; 813461; 2731; 2639; 3116,717980; 1578; 504562; 1175351; 1359; 473033; 396371; 928270; 489243; 184341; 20857; 11873; 50839; 103; 760329; 241239; 9566; 1429; 1013601; 1607,Big; Jacob's Ladder; Prime; Topaz; 15 Minutes,"Timothée Chalamet; Gwyneth Paltrow; Odessa A'zion; Kevin O'Leary; Tyler, The Creator",2025-12-19,150,Josh Safdie,,,,,2026-08-21,93,89,7.7,164546,0,9,0,0,44,287,Nominated for 9 Oscars. 44 wins & 287 nominations total,2026-08-21,false,,,72,95,74,91,100,You've loved 1 title from director Josh Safdie before.
show:61889,Marvel's Daredevil,2015,show,Watched,77938,tt3322312,61889,9,2018-10-19T00:00:00.000Z,39,1970-01-01T00:00:00.000Z,39,caught-up,false,,,Crime; Drama; Action & Adventure,Lawyer-by-day Matt Murdock uses his heightened senses from being blinded as a young boy to fight crime at night on the streets of Hell’s Kitchen as Daredevil.,new york city; corruption; secret identity; secret organization; vigilante; superhero; based on comic; lawyer; blind; marvel cinematic universe (mcu),en,8.172,5333,54.4058,124613; 124825; 888; 891; 917; 29068; 274671; 206476; 92369; 124643; 206402; 238458; 59427; 274922; 1153; 1157; 1213; 1225; 1259; 1269,62285; 202555; 1412; 1403; 62126; 125909; 75450; 67178; 79788; 114922; 60855; 4619; 62643; 71663; 195868; 1411; 88987; 4040; 1409; 68018,Pride: The Series; Second Chance; Kate & Allie; For the People; Heart's Decree,Charlie Cox; Deborah Ann Woll; Elden Henson; Vincent D'Onofrio; Jay Ali,2015-04-10,,Drew Goddard,,Canceled,3,39,2026-08-21,,,8.6,524092,0,0,0,5,10,43,Nominated for 5 Primetime Emmys. 10 wins & 43 nominations total,2026-08-21,false,,,95,100,83,,100,You've loved 1 title from creator Drew Goddard before.
show:38472,Marvel's Jessica Jones,2015,show,Watched,79385,tt2357547,38472,6,2026-07-29T00:56:25.000Z,39,2019-06-14T07:56:00.000Z,39,caught-up,false,,,Sci-Fi & Fantasy; Drama,"After a tragic ending to her short-lived super hero stint, Jessica Jones is rebuilding her personal life and career as a detective who gets pulled into cases involving people with extraordinary abilities in New York City.",detective; mind control; superhero; based on comic; female protagonist; super power; private detective; marvel cinematic universe (mcu); masked superhero; neo-noir,en,7.485,2682,23.3867,61474; 61459; 61461; 61465; 61511; 2171; 2184; 2287; 2253; 2338; 2309; 94277; 61384; 61333; 2142; 2159; 61421; 61423; 61438; 61440,42531; 48860; 1403; 1639; 66190; 62285; 67195; 61889; 93484; 71663; 60858; 62126; 88987; 89247; 79501; 75450; 205715; 60708; 202555; 220102,Parasyte -the maxim-; Father Brown; Cold Case; Maude; Woodpecker Detective's Office,Krysten Ritter; Rachael Taylor; Eka Darville; Benjamin Walker; Carrie-Anne Moss,2015-11-20,,Melissa Rosenberg,,Ended,3,39,2026-08-21,,,7.8,237839,0,0,1,0,12,27,Won 1 Primetime Emmy. 12 wins & 27 nominations total,2026-08-21,false,,,53,95,77,,71,"Similar to Marvel's Daredevil, which you loved."
show:46518,Masters of the Air,2024,show,Watched,46248,tt2640044,46518,8,2024-03-15T00:00:00.000Z,9,1970-01-01T00:00:00.000Z,9,caught-up,false,,,Drama; War & Politics,"During World War II, airmen risk their lives with the 100th Bomb Group, a brotherhood forged by courage, loss, and triumph.",world war ii; aerial combat; miniseries; bomber pilot; army air force; cliché; pretentious,en,7.782,632,22.4955,232; 235; 28159; 123478; 213; 260; 28140; 28208; 28330; 28196; 28293; 273307; 205272; 90919; 352; 425; 450; 505; 57981; 58168,32675; 4613; 16997; 155421; 32868; 93870; 233256; 2321; 71789; 138624; 11095; 61933; 32573; 120911; 114922; 113962; 17035; 280511; 108181; 129612,Romance; The Rhinemann Exchange; Jude the Obscure; Coming Home; War and Remembrance,Austin Butler; Callum Turner; Anthony Boyle; Nate Mann; Stephen Campbell Moore,2024-01-25,,John Orloff,,Ended,1,9,2026-08-21,,72,7.8,69272,0,0,1,0,9,25,Won 1 Primetime Emmy. 9 wins & 25 nominations total,2026-08-21,false,,,60,90,63,72,63,"Similar to Band of Brothers, which you loved."
show:97951,Mayor of Kingstown,2021,show,Watched,165410,tt11712058,97951,10,2026-07-29T00:18:59.000Z,40,1970-01-01T00:00:00.000Z,40,caught-up,true,,,Drama; Crime,"In a small Michigan town where the business of incarceration is the only thriving industry, the McClusky family are the power brokers between the police, criminals, inmates, prison guards and politicians in a city completely dependent on prisons and the prisoners they contain.",prison; corruption; detective; michigan; drug dealer; prison guard; organized crime; brother brother relationship,en,7.955,662,43.7172,25599; 25718; 25499; 26101; 26867; 55377; 55270; 55851; 55925; 330131; 232557; 330860; 57033; 57134; 54650; 27827; 232647; 232766; 233324; 233325,2288; 101591; 1908; 155537; 286709; 44856; 194764; 1438; 97890; 47318; 79086; 112693; 60574; 1409; 66676; 76231; 249039; 4040; 47600; 125949,Power; Prison Break; BMF; Miami Vice; Black Bird,Jeremy Renner; Hugh Dillon; Tobi Bamtefa; Taylor Handley; Necar Zadegan,2021-11-14,,Taylor Sheridan,,Returning Series,4,40,2026-08-21,,55,8.2,71375,0,0,0,0,0,0,4 nominations total,2026-08-21,false,,,100,90,63,55,0,You've loved 6 titles from creator Taylor Sheridan before.
movie:70,Million Dollar Baby,2004,movie,Watched,41,tt0405159,70,8,2026-08-21T15:16:34.000Z,1,2004-12-15T00:00:00.000Z,,,false,,,Drama,"Despondent over a painful estrangement from his daughter, trainer Frankie Dunn isn't prepared for boxer Maggie Fitzgerald to enter his life. But Maggie's determined to go pro and to convince Dunn and his cohort to help her.",dying and death; transporter; strong woman; stroke of fate; advancement; sports; fight; suicide attempt; boxer; training; tragedy; female protagonist; brutality; boxing trainer; unlikely friendship,en,7.953,10520,11.1534,1056939; 1057001; 667585; 1057265; 1233208; 1233179; 47115; 297278; 297327; 1427318; 46817; 487291; 854179; 667717; 49824; 1057977; 50114; 50225; 50077; 1608585,307081; 1578; 1287322; 8489; 19348; 332979; 184341; 1215798; 41240; 22164; 821881; 348893; 606870; 391757; 70006; 809140; 59440; 28528; 760329; 556501,Southpaw; Raging Bull; Bleed for This; Hands of Stone; The Cut,Clint Eastwood; Hilary Swank; Morgan Freeman; Jay Baruchel; Mike Colter,2004-12-05,132,Clint Eastwood,,,,,2026-08-21,90,86,8.1,765230,4,0,0,0,68,86,Won 4 Oscars. 68 wins & 86 nominations total,2026-08-21,false,,,56,100,90,88,100,Titles you loved list this as similar or recommended (2 times).
show:67744,Mindhunter,2017,show,Watched,116965,tt5290382,67744,9,2019-08-16T00:00:00.000Z,19,1970-01-01T00:00:00.000Z,19,caught-up,false,,,Drama; Crime,An agent in the FBI's Elite Serial Crime Unit develops profiling techniques as he pursues notorious serial killers and rapists.,prison; based on novel or book; 1970s; fbi; psychology; interview; psychopath; serial killer; murderer; true crime; rapist; police investigation; virginia; mysterious; quantico,en,8.134,3058,45.756,277244; 277316; 208883; 277387; 277404; 277406; 2929; 95341; 95344; 241315; 241372; 95302; 95326; 241194; 208921; 208923; 208932; 277439; 241259; 241275,287238; 91875; 40008; 71769; 155537; 2651; 39852; 1405; 70485; 78191; 45094; 277439; 4057; 213306; 239826; 286709; 1426; 278178; 6322; 3322,Cold Case Files: The Grim Sleeper; The Investigator; Ramona; The Dangerous Affair; Obsessed,Jonathan Groff; Holt McCallany; Anna Torv; Stacey Roca,2017-10-13,,Joe Penhall,,Canceled,2,19,2026-08-21,,80,8.6,391041,0,0,0,2,5,34,Nominated for 2 Primetime Emmys. 5 wins & 34 nominations total,2026-08-21,false,,,94,95,78,80,60,You've loved 1 title from creator Joe Penhall before.
show:118303,Minx,2022,show,Watched,178543,tt11947418,118303,7,2024-02-23T00:00:00.000Z,18,1970-01-01T00:00:00.000Z,18,caught-up,false,,,Comedy; Drama,An earnest young feminist joins forces with a low-rent publisher to make the world's first erotic magazine for women.,1970s; porn industry; workplace comedy; workplace romance; feminist activism,en,6.805,119,11.1095,971; 867; 903; 29004; 124641; 59541; 59579; 1189; 1231; 29398; 238588; 1076; 1108; 238553; 1320; 275202; 275140; 125242; 1456; 1460,69630; 100444; 39702; 154385; 119181; 116450; 246246; 247767; 62117; 78950; 70964; 63522; 69555; 70573; 87049; 1424; 114925; 18614; 67280; 4275,WKRP in Cincinnati; The Bold Type; BEEF; And Just Like That…; The Studio,Ophelia Lovibond; Jake Johnson; Jessica Lowe; Oscar Montoya; Lennon Parham,2022-03-17,,Ellen Rapoport,,Canceled,2,18,2026-08-21,,75,7.6,12826,0,0,0,0,6,5,6 wins & 5 nominations total,2026-08-21,false,,,36,85,46,75,17,Fits your taste for Comedy / Drama.
movie:14292,Miracle,2004,movie,Watched,8583,tt0349825,14292,6,2026-08-21T15:16:54.000Z,1,2004-02-06T00:00:00.000Z,,,false,,,Drama; History,"When college coach Herb Brooks is hired to helm the 1980 U.S. men's Olympic hockey team, he brings a unique and brash style to the ice. After assembling a team of hot-headed college all-stars, who are humiliated in an early match, Brooks unites his squad against a common foe: the heavily-favored Soviet team.","sports; olympic games; based on true story; ice hockey; milwaukee wisconsin; saint paul, minnesota; gas rationing; lake placid new york; aftercreditsstinger; duringcreditsstinger",en,7.125,691,3.0145,4951; 4958; 4988; 4997; 1009679; 3526; 3558; 264098; 264185; 626332; 4964; 4982; 4985; 4464; 4483; 264915; 814215; 264304; 264337; 3580,1211472; 58882; 760336; 44691; 980489; 471616; 461115; 198185; 245698; 763144; 292011; 653851; 9443; 136797; 418879; 522241; 13554; 719256; 911430; 9912,"Wonderland; Hard Miles; Frances; Girl, Interrupted; Flamin' Hot",Kurt Russell; Patricia Clarkson; Noah Emmerich; Sean McCann; Kenneth Welsh,2004-02-06,135,Gavin O'Connor,,,,,2026-08-21,80,68,7.5,64173,0,0,0,0,2,4,2 wins & 4 nominations total,2026-08-21,false,,,53,90,63,74,8,You've loved 1 title from director Gavin O'Connor before.
show:247718,MobLand,2025,show,Watched,228595,tt31510819,247718,8,2026-07-29T00:52:15.000Z,10,2025-06-01T07:55:00.000Z,10,caught-up,false,,,Crime; Drama,Two mob families clash in a war that threatens to topple empires and lives.,"london, england; drug trafficking; gang war; gangster; family business ; murder; betrayal; crime family; fixer; corrupt cop; intense; brutal violence",en,8.345,788,54.2536,124511; 92137; 274479; 124800; 844; 873; 1023; 59183; 59254; 59312; 29004; 274633; 92246; 206385; 303824; 59599; 1180; 1167; 1204; 1274,85021; 60574; 112693; 194764; 93544; 255570; 63351; 1414; 66025; 79086; 54650; 228305; 97890; 1409; 101591; 1438; 75666; 262280; 119845; 66676,ZeroZeroZero; Lynley; Love & Death; Columbo; The Bletchley Circle,Tom Hardy; Pierce Brosnan; Paddy Considine; Joanne Froggatt; Lara Pulver,2025-03-30,,Ronan Bennett,,Returning Series,2,20,2026-08-21,,60,8.3,107610,0,0,0,0,0,0,7 nominations total,2026-08-21,false,,,83,90,65,60,0,"Similar to Six Feet Under and Peaky Blinders, which you loved."
